filename,sentence,phonetic,flag
file0082,Thick_woolly_hair_covered_every_part_of_it.,0BTHIHKK00<c6>{HL-H%2}WWUHLX<c1>{H}II<a3>HXEHRX<c4>{H}HKAHVV<c1>{H}ERDD<a4>TQEHVV<c1>RRII<a3>HPAARXTT<c4>{HL-}AXVV<a2>IHTT0E<a6>{L%0},
file0083,This_howling_now_bothered_him.,0BDHIHSS<c3>{H}HXAULX<c1>{H}IXNX<a4>NNAU<c3>{H}BBAADH<c1>{HL-}ERDD<a3>HXIHMM0E<a6>{L%0},
file0084,Beth_nestled_up_to_her.,0BBBEHTH<c4>{H}NNEHSS<c1>{H}ELDD<a3>TQAHPP<c3>{HL-}HTUW<a2>HXER0E<a6>{L%0},
file0085,His_dream_was_merging_into_something_else.,0BHXIHZZ<a3>DDRRIIMM<c4>{H}WWAHZZ<a3>MMERJH<c1>{H}IXNX<a4>IHNN<a1>HTUW<c3>SSAHMM<c1>{H}THIHNX<b4>TQEHLXSS0E<c6>{HL-L%0},
file0086,It_would_have_beat_loud_and_fast_from_terror.,0BTQIHTT<c3>{H}WWUHDD<a3>HXAEVV<a3>BBIITT<c4>{H}LLAUDD<c3>{H}AENNDD<a3>FFAESSTT<c3>{H}FFRRAHMM<a3>HTEHRX<c1>{HL-}ER0E<a6>{L%0},
file0087,He_knew_not_what.,0BHXII<c3>{H}NNUW<c3>{H}NNAATT<c4>{H}WWAHTT0E<c6>{HL-L%0},
file0088,He_was_much_disappointed.,0BHXII<c3>{H}WWAHZZ<a3>MMAHCH<c3>{H}DDIHSS<b1>AX<a1>HPOINN<c1>{HL-}TTIXDD0E<a6>{L%0},
file0089,I_wish_I_could_send_my_bunch_to_Father.,0BTQAI<c3>{H}WWIHSH<c4>{H}TQAI<c3>HKUHDD<a3>SSEHNNDD<c4>{H}MMAI<a3>BBAHNNCH<c4>{H}HTUW<a2>FFAADH<c1>{HL-}ER0E<a6>{L%0},
file0090,I_am_made_of_tin.,0BTQAI<c3>{H}AEMM<a3>MMEIDD<c4>{H}AXVV<a2>HTIHNN0E<c6>{HL-L%0},
file0092,Then_he_awoke_to_find_the_howling_real.,0BDHEHNN<a3>HXII<c3>AX<a1>WWOUKK<c4>{H}HTUW<a2>FFAINNDD<c4>{H}DHAX<a2>HXAULX<c1>{H}IXNX<a3>RRIILX0E<c6>{HL-L%0},
file0093,Therefore_I_have_no_heart_and_cannot_love.,0BDHEHRX<c1>{H}FFOR<b3>TQAI<c3>HXAEVV<a3>NNOU<c3>HXAARXTT00<c6>{HL-H%2}AENNDD<a3>HKAE<a1>NNAATT<c3>LLAHVV0E<c6>{HL-L%0},
file0094,Where_are_you?,0BWWEHRX<c3>{HL-}AARX<a3>JYUW0E<c6>{L%3},
file0095,I_pray_you_to_give_me_a_heart.,0BTQAI<c3>{H}HPRREI<c3>{H}JYUW<a4>HTUW<a2>GGIHVV<c3>{H}MMII<a4>AX<a2>HXAARXTT0E<c6>{HL-L%0},
file0097,The_wolves_were_rushing_him.,0BDHAX<a2>WWUHLXVVZZ<c4>{H}WWER<a3>RRAHSH<c1>{HL-}IXNX<a3>HXIHMM0E<a6>{L%0},
file0098,Why_should_I_do_this?,0BWWAI<c3>{H}SHUHDD<a3>TQAI<c3>{HL-}DDUW<a3>DHIHSS0E<c6>{L%3},
file0099,I_ask_it.,0BTQAI<c3>{H}TQAESSKK<c3>{HL-}IHTT0E<a6>{L%0},
file0100,Meg_found_her_sister_eating_apples.,0BMMEHGG<c4>{H}FFAUNNDD<c4>{H}HXER<a3>SSIHSS<c1>TTER<a3>TQIIDX<c1>{HL-}IXNX<a3>TQAEPP<c1>ELZZ0E<a6>{L%0},
file0101,They_were_all_about_him_and_upon_him.,0BDHEI<c3>{H}WWER<a3>TQAOLX<c3>{HL-}AX<a1>BBAUTT<c3>HXIHMM<a3>AENNDD<a3>AH<a1>HPAANN<c3>HXIHMM0E<a6>{L%0},
file0102,The_teeth_of_one_had_closed_upon_his_arm.,0BDHAX<a2>HTIITH<c4>{H}AXVV<a2>WWAHNN<c4>{H}HXAEDD<a3>HKLLOUZZDD<c4>{H}AH<a1>HPAANN<c3>HXIHZZ<a3>TQAARXMM0E<c6>{HL-L%0},
file0103,You_must_earn_it.,0BJYUW<c3>{H}MMAHSSTT<a3>TQERNN<c3>{HL-}IHTT0E<a6>{L%0},
file0104,No_but_I_am_their_friend.,0BNNOU00<c6>{HL-H%2}BBAHTT<a3>TQAI<c3>AEMM<a3>DHEHRX<a3>FFRREHNNDD0E<c6>{HL-L%0},
file0105,That's_why_I_don't_get_to_do_ballet_lessons.,0BDHAETTSS<c3>{H}WWAI<c3>TQAI<c3>{H}DDOUNNTT<a3>GGEHTT<c4>{H}HTUW<a2>DDUW<c4>{H}BBAE<a1>LLEI<c3>{HL-}LLEHSS<c1>ENZZ0E<a6>{L%0},
file0106,The_playthings_all_hated_it.,0BDHAX<a2>HPLLEI<c1>{H}THIHNXZZ<b4>TQAOLX<c3>{H}HXEIDX<c1>{HL-}IXDD<a3>IHTT0E<a6>{L%0},
file0107,Their_ears_were_keen_for_the_hunting-cries.,0BDHEHRX<a3>TQIHRXZZ<c4>{H}WWER<a3>HKIINN<c4>{H}FFOR<a2>DHAX<a2>HXAHNN<c1>TTIXNX<a1>HKRRAIZZ0E<c6>{HL-L%0},
file0108,Instinctively_he_leaped_into_the_fire.,0BTQIHNN<b1>SSTTIHNXKK<c1>{H}TTIXVV<a1>LLII<a3>HXII<c3>LLIIPPTT<c4>{H}IHNN<a1>HTUW<c3>DHAX<a2>FFAIRX0E<c6>{HL-L%0},
file0109,This_was_Jo's_favorite_refuge.,0BDHIHSS<c3>{H}WWAHZZ<a3>JHOUZZ<c4>{H}FFEIVV<c1>RRIXTT<a3>RREHFF<c1>{HL-}JYUWJH0E<b6>{L%0},
file0113,Meg_appeared.,0BMMEHGG<c4>{H}AX<a1>HPIHRXDD0E<c6>{HL-L%0},
file0114,Then_began_a_fire_fight.,0BDHEHNN<c3>{H}BBIX<a1>GGAENN<c4>{H}AX<a2>FFAIRX<c3>{HL-}FFAITT0E<c6>{L%0},
file0115,His_stout_mittens_protected_his_hands.,0BHXIHZZ<a3>SSTTAUTT<c3>{H}MMIHTT<c1>{H}ENZZ<a4>HPRRAX<a1>HTEHKK<c1>{H}TTIXDD<a4>HXIHZZ<a3>HXAENNDDZZ0E<c6>{HL-L%0},
file0116,Scrabble_whisked_into_his_hole.,0BSSKKRRAEBB<c1>{H}EL<a4>WWIHSSKKTT<c4>{H}IHNN<a1>HTUW<c3>HXIHZZ<a3>HXOULX0E<c6>{HL-L%0},
file0120,It_could_not_last_long.,0BTQIHTT<c3>{H}HKUHDD<a3>NNAATT<c3>{H}LLAESSTT<c3>{H}LLAANX0E<c6>{HL-L%0},
file0121,His_face_was_blistering_in_the_heat.,0BHXIHZZ<a3>FFEISS<c4>{H}WWAHZZ<a3>BBLLIHSS<c1>{H}TTER<a1>IXNX<a4>IHNN<a2>DHAX<a2>HXIITT0E<c6>{HL-L%0},
file0125,My_mother_got_six_dollars.,0BMMAI<a3>MMAHDH<c1>{H}ER<a4>GGAATT<c4>{H}SSIHKKSS<c3>DDAALX<c1>{HL-}ERZZ0E<a6>{L%0},
file0127,They_swung_the_dogs_into_a_cluster_of_spruce.,0BDHEI<c3>{H}SSWWAHNX<c3>{H}DHAX<a2>DDAAGGZZ<c4>{H}IHNN<a1>HTUW<c3>AX<a2>HKLLAHSS<c1>{H}TTER<a4>AXVV<a2>SSPPRRUWSS0E<c6>{HL-L%0},
file0128,Now_what_shall_we_wear?,0BNNAU<c3>{H}WWAHTT<c3>SHAELX<a3>WWII<c3>WWEHRX0E<c6>{HL-L%3},
file0129,The_heat_was_becoming_unbearable_to_his_feet.,0BDHAX<a2>HXIITT<c4>{H}WWAHZZ<a3>BBIX<a1>HKAHMM<c1>{H}IXNX<a4>TQAHNN<b1>BBEHRX<c1>{H}AX<a1>BBEL<a4>HTUW<a2>HXIHZZ<a3>FFIITT0E<c6>{HL-L%0},
file0131,He_sprang_to_the_edge_of_the_fire.,0BHXII<c3>{H}SSPPRRAENX<c4>{H}HTUW<a2>DHII<a2>TQEHJH<c4>{H}AXVV<a2>DHAX<a2>FFAIRX0E<c6>{HL-L%0},
file0132,You_know_we_shall_wear_our_poplins.,0BJYUW<c3>{H}NNOU<c4>{H}WWII<c3>SHAELX<a3>WWEHRX<c4>{H}AURX<a3>HPAAPP<c1>{HL-}LLENZZ0E<a6>{L%0},
file0133,The_wolves_had_been_driven_back.,0BDHAX<a2>WWUHLXVVZZ<c4>{H}HXAEDD<a3>BBIHNN<a3>DDRRIHVV<c1>{H}AXNN<a3>BBAEKK0E<c6>{HL-L%0},
file0134,We_haven't_got_anything_else.,0BWWII<c3>{H}HXAEVV<c1>IXNNTT<a3>GGAATT<c4>{H}TQEHNN<c1>{H}II<a1>THIHNX<b4>TQEHLXSS0E<c6>{HL-L%0},
file0135,If_I_only_had_a_silk.,0BIHFF<a3>TQAI<c3>TQOUNN<c1>{H}LLII<a3>HXAEDD<c3>{H}AX<a2>SSIHLXKK0E<c6>{HL-L%0},
file0136,Mother_says_I_may_when_I'm_eighteen_perhaps.,0BMMAHDH<c1>{H}ER<a4>SSEHZZ<c4>{H}TQAI<c3>MMEI<a3>WWEHNN<c3>TQAIMM<c3>TQEI<b1>HTIINN<c3>HPER<a1>HXAEPPSS0E<c6>{HL-L%0},
file0137,The_snow_was_sizzling.,0BDHAX<a2>SSNNOU<c4>{H}WWAHZZ<a3>SSIHZZ<c1>{HL-}LLIXNX0E<a6>{L%0},
file0138,Two_years_is_an_everlasting_time_to_wait.,0BHTUW<c3>{H}JYIHRXZZ<c4>{H}IHZZ<a3>AENN<a2>TQEHVV<c1>ER<a1>LLAESS<a1>TTIXNX<a3>HTAIMM<c4>{H}HTUW<a2>WWEITT0E<c6>{HL-L%0},
file0139,I'm_sure_our_pops_look_like_silk.,0BTQAIMM<c3>{H}SHUHRX<c4>{H}AURX<a3>HPAAPPSS<c4>{H}LLUHKK<c4>{H}LLAIKK<a3>SSIHLXKK0E<c6>{HL-L%0},
file0141,They_are_nice_enough_for_us.,0BDHEI<c3>{H}AARX<a3>NNAISS<c3>{H}IX<a1>NNAHFF<c3>{HL-}FFOR<a2>AHSS0E<a6>{L%0},
file0142,I_am_the_Witch_of_the_North.,0BTQAI<c3>{H}AEMM<a3>DHAX<a2>WWIHCH<c4>{H}AXVV<a2>DHAX<a2>NNORTH0E<c6>{HL-L%0},
file0143,I_think_my_daddy_has_three.,0BTQAI<c3>{H}THIHNXKK<c4>{H}MMAI<a3>DDAEDX<c1>{H}II<a4>HXAEZZ<c3>{H}THRRII0E<c6>{HL-L%0},
file0144,The_Rabbit_didn't_mind_it_so_much.,0BDHAX<a2>RRAEBB<c1>{H}IHTT<a4>DDIHDX<c1>{H}IXNNTT<a3>MMAINNDD<c3>{H}IHTT<a4>SSOU<c3>{H}MMAHCH0E<c6>{HL-L%0},
file0145,You_are_both_to_be_blamed.,0BJYUW<c3>{H}AARX<a3>BBOUTH<c3>HTUW<a2>BBII<a3>BBLLEIMMDD0E<c6>{HL-L%0},
file0146,Yours_is_as_good_as_new.,0BJYUHRXZZ<c4>{H}IHZZ<a3>TQAEZZ<c3>{H}GGUHDD<c4>{H}AEZZ<a3>NNUW0E<c6>{HL-L%0},
file0149,His_two_dogs_were_missing.,0BHXIHZZ<a3>HTUW<c3>{H}DDAAGGZZ<c4>{H}WWER<a3>MMIHSS<c1>{HL-}IXNX0E<a6>{L%0},
file0151,He_well_knew_that_they_had_served_as_a_course.,0BHXII<c3>{H}WWEHLX<c3>{H}NNUW<c4>{H}DHAETT<a3>DHEI<c3>HXAEDD<a3>SSERVVDD<c4>{H}AEZZ<a3>AX<a2>HKORSS0E<c6>{HL-L%0},
file0152,The_burn_shows_badly.,0BDHAX<a2>BBERNN<c4>{H}SHOUZZ<c3>{H}BBAEDD<c1>{HL-}LLII0E<a6>{L%0},
file0153,I_can't_take_any_out.,0BTQAI<c3>{H}HKAENNTT<a3>HTEIKK<c4>{H}TQEHNN<c1>{H}II<a3>TQAUTT0E<c6>{HL-L%0},
file0157,The_front_is_all_right.,0BDHAX<a2>FFRRAHNNTT<c4>{H}IHZZ<a3>TQAOLX<c3>{H}RRAITT0E<c6>{HL-L%0},
file0158,I_shall_have_a_new_ribbon_for_my_hair.,0BTQAI<c3>{H}SHAELX<a3>HXAEVV<c4>{H}AX<a2>NNUW<c3>RRIHBB<c1>{H}EN<a4>FFOR<a2>MMAI<a3>HXEHRX0E<c6>{HL-L%0},
file0159,The_whole_circle_was_agitated.,0BDHAX<a2>HXOULX<c3>{H}SSER<c1>{H}KKEL<a4>WWAHZZ<a3>TQAEJH<c1>{HL-}IX<a1>HTEIDX<b1>IXDD0E<a6>{L%0},
file0162,My_new_slippers_are_lovely.,0BMMAI<a3>NNUW<c3>{H}SSLLIHPP<c1>{H}ERZZ<a4>AARX<a3>LLAHVV<c1>{HL-}LLII0E<a6>{L%0},
file0165,So_we_want_some_more.,0BSSOU<a3>WWII<c3>WWAANNTT<c4>{H}SSAHMM<c3>{H}MMOR0E<c6>{HL-L%0},
file0166,Whenever_he_was_thrown_he_came_down_soft.,0BWWEHNN<a1>EHVV<c1>{H}ER<a3>HXII<c3>WWAHZZ<a3>THRROUNN<c4>{H}HXII<c3>HKEIMM<c4>{H}DDAUNN<c3>{H}SSAAFFTT0E<c6>{HL-L%0},
file0167,He_set_to_work_to_carry_out_a_new_idea.,0BHXII<c3>{H}SSEHTT<c4>{H}HTUW<a2>WWERKK<c4>{H}HTUW<a2>HKAERX<c1>{H}II<a4>AUTT<a3>AX<a2>NNUW<c3>AI<a1>DDII<c1>{HL-}AX0E<a6>{L%0},
file0168,My_gloves_will_do.,0BMMAI<a3>GGLLAHVVZZ<c4>{H}WWIHLX<a3>DDUW0E<c6>{HL-L%0},
file0169,He_extended_the_fire_into_a_large_circle.,0BHXII<c3>{H}IXKK<a1>SSTTEHNN<c1>{H}DDIXDD<a3>DHAX<a2>FFAIRX<c4>{H}IHNN<a1>HTUW<c3>AX<a2>LLAARXJH<c3>SSER<c1>{HL-}KKEL0E<a6>{L%0},
file0170,They_aren't_as_nice_as_I'd_like.,0BDHEI<c3>{H}AARXNNTT<a3>TQAEZZ<c3>{H}NNAISS<c4>{H}AEZZ<a3>TQAIDD<c3>LLAIKK0E<c6>{HL-L%0},
file0172,Mine_are_spoiled_with_lemonade.,0BMMAINN<c4>{H}AARX<a3>SSPPOILXDD<c4>{H}WWIHTH<a2>LLEHMM<b1>AX<a1>NNEIDD0E<c6>{HL-L%0},
file0173,I_can't_get_any_new_ones.,0BTQAI<c3>{H}HKAENNTT<a3>GGEHTT<c3>{H}TQEHNN<c1>{H}II<a4>NNUW<c3>WWAHNNZZ0E<c6>{HL-L%0},
file0175,The_whole_pack_came_curiously_to_the_rim.,0BDHAX<a2>HXOULX<c3>{H}HPAEKK<c4>{H}HKEIMM<c3>{H}HKJYUHRX<c1>{H}II<a1>IXSS<a1>LLII<a3>HTUW<a2>DHAX<a2>RRIHMM0E<c6>{HL-L%0},
file0177,You_must_have_gloves.,0BJYUW<c3>{H}MMAHSSTT<a3>HXAEVV<c3>{H}GGLLAHVVZZ0E<c6>{HL-L%0},
file0178,I_won't_go.,0BTQAI<c3>{H}WWOUNNTT<a3>GGOU0E<c6>{HL-L%0},
file0180,Gloves_are_more_important_than_anything_else.,0BGGLLAHVVZZ<c4>{H}AARX<a3>MMOR<c3>{H}IXMM<a1>HPOR<c1>{H}TTIXNNTT<a4>DHAENN<a2>TQEHNN<c1>{H}II<a1>THIHNX<b4>TQEHLXSS0E<c6>{HL-L%0},
file0181,Are_you_a_real_witch?,0BAARX<a3>JYUW<c3>{H}AX<a2>RRIILX<c3>{H}WWIHCH0E<c6>{LH-H%4},
file0182,The_Boy_was_going_to_bed.,0BDHAX<a2>BBOI<c4>{H}WWAHZZ<a3>GGOU<c1>{H}IXNX<a4>HTUW<a2>BBEHDD0E<c6>{HL-L%0},
file0183,We_talk_about_the_harbor.,0BWWII<c3>{H}HTAOKK<c4>{H}AX<a1>BBAUTT<c3>DHAX<a2>HXAARX<c1>{HL-}BBER0E<a6>{L%0},
file0184,You_are_old_enough_to_leave_off_boyish_tricks.,0BJYUW<c3>{H}AARX<a3>TQOULXDD<c3>IX<a1>NNAHFF<c3>{H}HTUW<a2>LLIIVV<c3>{H}TQAAFF<c4>{H}BBOI<c1>IXSH<a3>HTRRIHKKSS0E<c6>{HL-L%0},
file0185,Then_the_she-wolf_sat_down.,0BDHEHNN<a3>DHAX<a2>SHII<c1>WWUHLXFF<c3>SSAETT<c3>{H}DDAUNN0E<c6>{HL-L%0},
file0187,I_should_be_so_mortified.,0BTQAI<c3>{H}SHUHDD<a3>BBII<a3>SSOU<c3>{H}MMOR<c1>{HL-}DXIX<a1>FFAIDD0E<b6>{L%0},
file0188,Then_I'll_stay_still.,0BDHEHNN<a3>TQAILX<c3>SSTTEI<c3>{H}SSTTIHLX0E<c6>{HL-L%0},
file0189,I_don't_care_much_for_company_dancing.,0BTQAI<c3>{H}DDOUNNTT<a3>HKEHRX<c3>{H}MMAHCH<c3>{H}FFOR<a2>HKAHMM<c1>{HL-}PPIX<a1>NNII<a3>DDAENN<c1>SSIXNX0E<a6>{L%0},
file0190,One_by_one_the_wolves_joined_her.,0BWWAHNN<c4>{H}BBAI<a3>WWAHNN<c3>DHAX<a2>WWUHLXVVZZ<c4>{H}JHOINNDD<c3>{HL-}HXER0E<a6>{L%0},
file0191,It's_no_fun_to_go_sailing_round.,0BTQIHTTSS<c3>{H}NNOU<c3>FFAHNN<c4>{H}HTUW<a2>GGOU<c4>{H}SSEILX<c1>{H}IXNX<a3>RRAUNNDD0E<c6>{HL-L%0},
file0192,I_like_to_fly_about_and_cut_capers.,0BTQAI<c3>{H}LLAIKK<c4>{H}HTUW<a2>FFLLAI<c4>{H}AX<a1>BBAUTT<c4>{H}AENNDD<a3>HKAHTT<c3>{H}HKEIPP<c1>{HL-}ERZZ0E<a6>{L%0},
file0193,You_can't_ask_Mother_for_new_ones.,0BJYUW<c3>{H}HKAENNTT<a3>TQAESSKK<c4>{H}MMAHDH<c1>{H}ER<a4>FFOR<a2>NNUW<c3>{H}WWAHNNZZ0E<c6>{HL-L%0},
file0194,The_fire_was_burning_low.,0BDHAX<a2>FFAIRX<c4>{H}WWAHZZ<a3>BBERNN<c1>{H}IXNX<a3>LLOU0E<c6>{HL-L%0},
file0195,They_are_so_expensive.,0BDHEI<c3>{H}AARX<a3>SSOU<c3>{H}TQEHKK<b1>SSPPEHNN<c1>{HL-}SSIXVV0E<a6>{L%0},
file0196,The_fuel_had_run_out.,0BDHAX<a2>FFJYUW<c1>{H}EL<a4>HXAEDD<a3>RRAHNN<c3>{H}TQAUTT0E<c6>{HL-L%0},
file0197,You_are_so_careless.,0BJYUW<c3>{H}AARX<a3>SSOU<c3>{H}HKEHRX<c1>{HL-}LLIXSS0E<a6>{L%0},
file0198,She_shouldn't_get_you_any_more_this_winter.,0BSHII<c3>{H}SHUHDX<c1>ENTT<a3>GGEHTT<c3>{H}JYUW<a4>TQEHNN<c1>{H}II<a3>MMOR<c4>{H}DHIHSS<c3>WWIHNN<c1>{HL-}TTER0E<a6>{L%0},
file0199,There_was_need_to_get_more.,0BDHEHRX<c3>{H}WWAHZZ<a3>NNIIDD<c4>{H}HTUW<a2>GGEHTT<c3>{H}MMOR0E<c6>{HL-L%0},
file0200,Cut_the_cake.,0BHKAHTT<c3>{H}DHAX<a2>HKEIKK0E<c6>{HL-L%0},
file0201,He_couldn't_find_the_china_dog.,0BHXII<c3>{H}HKUHDX<c1>ENTT<a3>FFAINNDD<c4>{H}DHAX<a2>CHAI<c1>{HL-}NNAX<a3>DDAAGG0E<c6>{L%0},
file0202,"Yes,_indeed_answered_the_little_woman.",0BJYEHSS00<c6>{HL-H%2}TQIHNN<b1>DDIIDD00<c6>{HL-H%2}TQAENN<c1>{L}SSERDD<a4>DHAX<a2>LLIHDX<c1>EL<a3>WWUHMM<c1>{LL-}EN0E<a6>{H%6},
file0203,Can't_you_make_them_do?,0BHKAENNTT<a3>JYUW<c3>{H}MMEIKK<c3>{H}DHEHMM<a4>DDUW0E<c6>{LH-H%4},
file0204,The_man_attempted_to_step_out_of_his_circle.,0BDHAX<a2>MMAENN<c4>{H}AX<a1>HTEHMMPP<c1>{H}TTIXDD<a4>HTUW<a2>SSTTEHPP<c3>{H}TQAUTT<c3>{H}AXVV<a2>HXIHZZ<a3>SSER<c1>{HL-}KKEL0E<a6>{L%0},
file0205,I_can_hold_them_crumpled_up_in_my_hand.,0BTQAI<c3>{H}HKAENN<a3>HXOULXDD<c3>{H}DHEHMM<a4>HKRRAHMM<c1>{H}PPELDD<a3>TQAHPP<c3>{H}IHNN<a2>MMAI<a3>HXAENNDD0E<c6>{HL-L%0},
file0206,The_wolves_surged_to_meet_him.,0BDHAX<a2>WWUHLXVVZZ<c4>{H}SSERJHDD<c4>{H}HTUW<a2>MMIITT<c3>{HL-}HXIHMM0E<a6>{L%0},
file0207,Burning_brands_made_them_spring_aside.,0BBBERNN<c1>{H}IXNX<a4>BBRRAENNDDZZ<c4>{H}MMEIDD<c3>{H}DHEHMM<a4>SSPPRRIHNX<c3>{H}AX<a1>SSAIDD0E<c6>{HL-L%0},
file0208,No_one_will_know_how_stained_they_are.,0BNNOU<c3>{H}WWAHNN<c3>{H}WWIHLX<c3>{H}NNOU<c4>HXAU<c3>SSTTEINNDD<c4>{H}DHEI<c3>{HL-}AARX0E<a6>{L%0},
file0209,That's_all_I_can_do.,0BDHAETTSS<c3>{H}TQAOLX<c3>TQAI<c3>HKAENN<a3>DDUW0E<c6>{HL-L%0},
file0210,They_no_longer_sprang_back.,0BDHEI<c3>{H}NNOU<c3>{H}LLAANX<c1>{H}GGER<a3>SSPPRRAENX<c3>{H}BBAEKK0E<c6>{HL-L%0},
file0211,I'll_tell_you_how_we_can_manage.,0BTQAILX<c3>{H}HTEHLX<c3>{H}JYUW<a4>HXAU<c3>WWII<c3>HKAENN<a3>MMAENN<c1>{HL-}IXJH0E<a6>{L%0},
file0212,In_vain_he_strove_to_drive_them_back.,0BIHNN<a2>VVEINN<c3>HXII<c3>SSTTRROUVV<c4>{H}HTUW<a2>DDRRAIVV<c3>{H}DHEHMM<a4>BBAEKK0E<c6>{HL-L%0},
file0214,A_wolf_leaped_for_him.,0BAX<a2>WWUHLXFF<c4>{H}LLIIPPTT<c4>{HL-}FFOR<a2>HXIHMM0E<a6>{L%0},
file0215,Don't_you_see?,0BDDOUNNTT<a3>JYUW<c3>{H}SSII0E<c6>{LH-H%4},
file0216,Your_hands_are_bigger_than_mine.,0BJYOR<a3>HXAENNDDZZ<c4>{H}AARX<a3>BBIHGG<c1>{H}ER<a4>DHAENN<a2>MMAINN0E<c6>{HL-L%0},
file0217,It_cried_out_with_terror.,0BTQIHTT<c3>{H}HKRRAIDD<c3>{H}TQAUTT<c3>{H}WWIHTH<a2>HTEHRX<c1>{HL-}ER0E<a6>{L%0},
file0218,You_will_stretch_my_glove_dreadfully,0BJYUW<c3>{H}WWIHLX<a3>SSTTRREHCH<c4>{H}MMAI<a3>GGLLAHVV<c4>{H}DDRREHDD<c1>{HL-}FFEL<a1>II0E<a6>{L%0},
file0219,Gloves_were_a_tender_point_with_her.,0BGGLLAHVVZZ<c4>{H}WWER<a3>AX<a2>HTEHNN<c1>DDER<a3>HPOINNTT<c4>{HL-}WWIHTH<a2>HXER0E<a6>{L%0},
file0220,I_am_a_good_witch_and_the_people_love_me.,0BTQAI<c3>{H}AEMM<a3>AX<a2>GGUHDD<c3>WWIHCH00<c6>{HL-H%2}AENNDD<a3>DHAX<a2>HPII<c1>{H}PPEL<a4>LLAHVV<c3>{HL-}MMII0E<a6>{L%0},
file0222,Nana_was_in_a_hurry.,0BNNAENN<c1>{H}AX<a3>WWAHZZ<a3>IHNN<a2>AX<a2>HXER<c1>{HL-}II0E<a6>{L%0},
file0223,We_went_to_the_sandbox.,0BWWII<c3>{H}WWEHNNTT<c4>{H}HTUW<a2>DHAX<a2>SSAENNDD<c1>{HL-}BBAAKKSS0E<b6>{L%0},
file0225,I_don't_care_what_people_say.,0BTQAI<c3>{H}DDOUNNTT<a3>HKEHRX<c4>{H}WWAHTT<c3>HPII<c1>{H}PPEL<a4>SSEI0E<c6>{HL-L%0},
file0226,The_man_sat_down_on_his_blankets.,0BDHAX<a2>MMAENN<c4>{H}SSAETT<c3>{H}DDAUNN<c3>{H}AANN<a2>HXIHZZ<a3>BBLLAENX<c1>{HL-}KKIXTTSS0E<a6>{L%0},
file0227,His_body_leaned_forward_from_the_hips.,0BHXIHZZ<a3>BBAADX<c1>{H}II<a4>LLIINNDD<c3>{H}FFOR<c1>{H}WWERDD<a3>FFRRAHMM<a3>DHAX<a2>HXIHPPSS0E<c6>{HL-L%0},
file0228,You_may_have_it.,0BJYUW<c3>{H}MMEI<a3>HXAEVV<c3>{HL-}IHTT0E<a6>{L%0},
file0229,He_had_given_up_the_struggle.,0BHXII<c3>{H}HXAEDD<a3>GGIHVV<c1>{H}EN<a4>AHPP<a3>DHAX<a2>SSTTRRAHGG<c1>{HL-}EL0E<a6>{L%0},
file0230,Only_don't_stain_it.,0BTQOUNN<c1>{H}LLII<a3>DDOUNNTT<a3>SSTTEINN<c3>{HL-}IHTT0E<a6>{L%0},
file0231,Do_behave_nicely.,0BDDUW<a3>BBIX<a1>HXEIVV<c3>{H}NNAISS<c1>{HL-}LLII0E<a6>{L%0},
file0232,Don't_put_your_hands_behind_you.,0BDDOUNNTT<a3>HPUHTT<c4>{H}JYOR<a3>HXAENNDDZZ<c4>{HL-}BBIX<a1>HXAINNDD<c3>JYUW0E<a6>{L%0},
file0233,The_circle_of_flame_and_coals_was_breaking.,0BDHAX<a2>SSER<c1>{H}KKEL<a4>AXVV<a2>FFLLEIMM<c3>{H}AENNDD<a3>HKOULXZZ<c4>{H}WWAHZZ<a3>BBRREIKK<c1>{HL-}IXNX0E<a6>{L%0},
file0234,These_openings_grew_in_size.,0BDHIIZZ<c3>{H}TQOU<c1>{H}PPIXNN<a1>IXNXZZ<a4>GGRRUW<c4>{H}IHNN<a2>SSAIZZ0E<c6>{HL-L%0},
file0236,Don't_worry_about_me.,0BDDOUNNTT<a3>WWER<c1>{HL-}II<a4>AX<a1>BBAUTT<c3>MMII0E<a6>{L%0},
file0237,I_guess_you_can_come_and_get_me_any_time.,0BTQAI<c3>{H}GGEHSS<c4>{H}JYUW<c3>HKAENN<a3>HKAHMM<c3>{H}AENNDD<a3>GGEHTT<c3>{H}MMII<a4>TQEHNN<c1>II<a3>HTAIMM0E<c6>{HL-L%0},
file0238,I_get_to_play_doctor.,0BTQAI<c3>{H}GGEHTT<c4>{H}HTUW<a2>HPLLEI<c3>{H}DDAAKK<c1>{HL-}TTER0E<a6>{L%0},
file0240,There_were_other_things_in_the_stocking.,0BDHEHRX<c3>{H}WWER<a3>TQAHDH<c1>ER<a3>THIHNXZZ<c4>{H}IHNN<a2>DHAX<a2>SSTTAAKK<c1>{HL-}IXNX0E<a6>{L%0},
file0243,Then_we_went_to_the_climbing_tree.,0BDHEHNN<a3>WWII<c3>WWEHNNTT<c4>{H}HTUW<a2>DHAX<a2>HKLLAIMM<c1>{HL-}IXNX<a3>HTRRII0E<c6>{L%0},
file0244,I_can_help_it.,0BTQAI<c3>{H}HKAENN<a3>HXEHLXPP<c3>{HL-}IHTT0E<a6>{L%0},
file0245,I'm_going_to_sleep.,0BTQAIMM<c3>{H}GGOU<c1>{H}IXNX<a4>HTUW<a2>SSLLIIPP0E<c6>{HL-L%0},
